name,creditScore,income,loanAmount,monthDuration,rate
John Doe,541,41388,579628,17,0.067
John Doe,749,97091,356144,24,0.08
John Doe,570,121973,1207188,2,0
John Doe,706,217711,1689344,19,0
John Doe,774,259851,1803242,9,0
John Doe,818,158558,211464,4,0.055
John Doe,343,31471,404336,17,0.067
John Doe,668,282808,1944111,2,0
John Doe,452,15903,337915,11,0.063
John Doe,737,224954,54308,12,0.063
John Doe,312,91243,602326,13,0.067
John Doe,657,96118,1792974,7,0
John Doe,540,250701,42356,30,0.085
John Doe,699,96088,254107,22,0.08
John Doe,649,131288,979463,5,0.059
John Doe,778,42222,108086,29,0.085
John Doe,381,154107,1271689,15,0
John Doe,786,259099,1077852,21,0
John Doe,684,151841,590185,5,0.059
John Doe,377,109121,62575,8,0.059
John Doe,430,272313,423056,2,0.055
John Doe,522,162858,1182396,29,0
John Doe,462,233687,587909,30,0.085
John Doe,502,196067,801884,28,0.085
John Doe,516,148843,205313,11,0.063
John Doe,318,228343,1939055,21,0
John Doe,564,135995,728819,3,0.055
John Doe,700,14159,598,15,0.067
John Doe,443,287266,34133,16,0.067
John Doe,803,121647,1089959,13,0
John Doe,399,44534,250312,13,0.067
John Doe,605,156308,270036,7,0.059
John Doe,727,145672,197969,11,0.063
John Doe,539,257561,1151618,20,0
John Doe,383,287709,430659,22,0.08
John Doe,812,24806,1516643,8,0
John Doe,396,135393,121948,18,0.08
John Doe,327,258649,834692,16,0.067
John Doe,517,183085,786857,12,0.063
John Doe,516,181955,423482,21,0.08
John Doe,392,199477,175940,3,0.055
John Doe,394,267247,1539954,13,0
John Doe,488,12896,955543,0,0.055
John Doe,385,132101,1236903,19,0
John Doe,651,190063,29659,21,0.08
John Doe,386,296025,1718964,15,0
John Doe,365,153519,1827205,6,0
John Doe,621,251911,987702,30,0.085
John Doe,701,248099,551818,26,0.085
John Doe,563,6573,1553982,9,0
John Doe,567,938,466849,15,0.067
John Doe,628,159853,1160902,19,0
John Doe,557,13725,681972,27,0.085
John Doe,380,24857,1015160,30,0
John Doe,636,142015,1754635,1,0
John Doe,783,55574,650480,1,0.055
John Doe,331,161209,1572851,26,0
John Doe,481,37517,1894087,22,0
John Doe,544,19629,1517929,5,0
John Doe,717,65262,1595210,15,0
John Doe,662,158415,1607615,10,0
John Doe,380,63591,891241,16,0.067
John Doe,562,28802,1201564,26,0
John Doe,689,100049,388988,7,0.059
John Doe,805,97631,1640592,3,0
John Doe,477,162630,250961,7,0.059
John Doe,750,60452,836027,10,0.063
John Doe,462,71166,793819,7,0.059
John Doe,628,31931,1991723,14,0
John Doe,534,22031,791027,5,0.059
John Doe,753,179654,1213660,29,0
John Doe,588,107768,655883,4,0.055
John Doe,612,279296,1344059,19,0
John Doe,340,264035,1464991,25,0
John Doe,402,286151,1770870,19,0
John Doe,444,291253,234878,2,0.055
John Doe,849,125380,750311,15,0.067
John Doe,505,125980,1823872,24,0
John Doe,399,256267,1699710,12,0
John Doe,582,253374,604095,10,0.063
John Doe,731,265054,1448578,19,0
John Doe,620,196225,909897,18,0.08
John Doe,702,107535,275119,22,0.08
John Doe,305,184568,963459,3,0.055
John Doe,530,172801,1119035,19,0
John Doe,675,132594,218428,5,0.059
John Doe,472,159988,284450,17,0.067
John Doe,610,63681,30004,24,0.08
John Doe,350,282531,1582499,17,0
John Doe,464,250240,1405293,23,0
John Doe,338,91486,1783870,10,0
John Doe,453,50629,930064,28,0.085
John Doe,494,188558,1748416,20,0
John Doe,313,241527,1395184,21,0
John Doe,454,98336,181533,22,0.08
John Doe,668,79536,1214682,10,0
John Doe,753,51241,863984,4,0.055
John Doe,754,181808,462875,8,0.059
John Doe,411,277112,860388,7,0.059
John Doe,439,251503,1754532,15,0
John Doe,442,3219,797731,3,0.055
John Doe,768,81956,712464,11,0.063
John Doe,505,138771,203825,25,0.08
John Doe,382,53429,342901,11,0.063
John Doe,849,205157,210042,10,0.063
John Doe,574,271015,1170906,7,0
John Doe,799,251997,1975265,12,0
John Doe,635,222145,1845059,5,0
John Doe,327,193621,19740,24,0.08
John Doe,367,30552,1440581,12,0
John Doe,736,289175,528221,4,0.055
John Doe,488,131655,679583,18,0.08
John Doe,378,97936,569995,13,0.067
John Doe,471,156098,521700,12,0.063
John Doe,301,115512,286187,2,0.055
John Doe,757,5350,1302005,3,0
John Doe,783,177810,328446,12,0.063
John Doe,346,190480,1018819,19,0
John Doe,423,119476,332166,24,0.08
John Doe,673,144877,183382,4,0.055
John Doe,591,249016,1825585,9,0
John Doe,775,258928,1486787,10,0
John Doe,450,31134,1785499,13,0
John Doe,482,222628,536177,3,0.055
John Doe,445,120587,842083,22,0.08
John Doe,524,236510,1149948,14,0
John Doe,631,13890,1919059,3,0
John Doe,458,5905,737094,26,0.085
John Doe,587,63768,1599880,13,0
John Doe,494,194761,1644439,15,0
John Doe,325,44718,682761,25,0.08
John Doe,377,67347,1031278,18,0
John Doe,770,170331,1893500,12,0
John Doe,469,106309,1786943,5,0
John Doe,734,218225,449747,17,0.067
John Doe,590,88528,674566,24,0.08
John Doe,806,135932,1717193,19,0
John Doe,724,33844,1664262,1,0
John Doe,649,120688,389465,24,0.08
John Doe,410,181454,1180211,12,0
John Doe,531,222825,1000150,21,0
John Doe,549,92997,1566611,20,0
John Doe,821,221695,897280,5,0.059
John Doe,364,236212,783813,1,0.055
John Doe,586,215506,556178,17,0.067
John Doe,740,157445,1453522,25,0
John Doe,409,123097,973126,26,0.085
John Doe,596,252123,624916,24,0.08
John Doe,765,182787,1285851,20,0
John Doe,726,169052,1744795,7,0
John Doe,730,187708,342119,21,0.08
John Doe,700,24520,466009,20,0.08
John Doe,480,200330,38311,1,0.055
John Doe,368,25886,269908,15,0.067
John Doe,688,143504,447910,3,0.055
John Doe,765,139635,1029446,10,0
John Doe,415,168790,346524,16,0.067
John Doe,585,246620,1187862,19,0
John Doe,301,223073,224990,26,0.085
John Doe,434,276049,1230053,10,0
John Doe,340,184537,493931,22,0.08
John Doe,359,151170,1605408,16,0
John Doe,324,152622,1769003,9,0
John Doe,434,222840,1715947,2,0
John Doe,438,182296,52089,28,0.085
John Doe,355,154336,475147,19,0.08
John Doe,647,250082,1674562,3,0
John Doe,326,201736,1202395,14,0
John Doe,304,172088,1148031,25,0
John Doe,332,241758,145998,21,0.08
John Doe,575,127698,1897902,8,0
John Doe,445,23516,1093246,28,0
John Doe,721,36499,276700,10,0.063
John Doe,656,285717,1667049,29,0
John Doe,314,20922,1527146,4,0
John Doe,301,217353,831807,1,0.055
John Doe,368,138593,467989,3,0.055
John Doe,604,62090,611815,26,0.085
John Doe,357,82569,1805813,17,0
John Doe,468,245949,1307728,6,0
John Doe,724,115672,49515,14,0.067
John Doe,456,49206,793459,7,0.059
John Doe,708,88860,1155597,7,0
John Doe,317,159016,468787,30,0.085
John Doe,446,299622,1115427,11,0
John Doe,582,24429,782516,4,0.055
John Doe,628,102349,782355,21,0.08
John Doe,368,243083,46190,20,0.08
John Doe,561,10739,118187,6,0.059
John Doe,575,24950,617221,3,0.055
John Doe,630,125677,724604,17,0.067
John Doe,544,96544,999286,23,0.08
John Doe,728,18700,744377,4,0.055
John Doe,321,105595,1512507,6,0
John Doe,307,259706,916739,12,0.063
John Doe,357,95543,1920362,17,0
John Doe,496,251753,1417262,19,0
John Doe,425,8392,1727301,2,0
John Doe,622,49774,1989565,21,0
John Doe,534,218485,1212441,21,0
John Doe,673,163208,387953,20,0.08
John Doe,388,256177,1040723,3,0
John Doe,361,64676,118627,23,0.08
John Doe,497,64876,362778,26,0.085
John Doe,818,133006,433668,18,0.08
John Doe,530,195744,516347,13,0.067
John Doe,546,204428,1256223,4,0
John Doe,468,237655,82009,5,0.059
John Doe,557,291367,675716,23,0.08
John Doe,314,144794,1399652,8,0
John Doe,390,174965,545849,14,0.067
John Doe,807,157334,1463688,26,0
John Doe,329,1458,961494,0,0.055
John Doe,432,241435,1097354,13,0
John Doe,366,200636,618260,17,0.067
John Doe,609,40989,641181,20,0.08
John Doe,347,128537,623900,21,0.08
John Doe,412,54991,1228294,23,0
John Doe,775,168703,1806167,22,0
John Doe,615,209517,1678699,21,0
John Doe,629,254187,238227,9,0.063
John Doe,430,292596,714084,12,0.063
John Doe,483,14011,90033,23,0.08
John Doe,662,82573,630466,7,0.059
John Doe,651,166009,240720,22,0.08
John Doe,340,27339,1793732,30,0
John Doe,461,56592,800279,16,0.067
John Doe,330,82229,1836828,1,0
John Doe,432,165584,1954658,4,0
John Doe,309,80671,699964,22,0.08
John Doe,323,100172,1751634,22,0
John Doe,386,93638,1598340,27,0
John Doe,770,190507,688915,23,0.08
John Doe,594,114329,1526013,18,0
John Doe,451,85405,573236,22,0.08
John Doe,705,223842,378660,26,0.085
John Doe,544,39965,1130629,10,0
John Doe,482,25234,1540119,25,0
John Doe,598,68093,1523473,14,0
John Doe,703,158389,634333,5,0.059
John Doe,555,27603,247743,21,0.08
John Doe,564,190619,871023,20,0.08
John Doe,592,59791,1041482,6,0
John Doe,833,239524,1254297,21,0
John Doe,723,60332,348806,14,0.067
John Doe,645,280073,1091258,9,0
John Doe,509,25849,687560,30,0.085
John Doe,311,179461,1414259,22,0
John Doe,796,257242,816588,12,0.063
John Doe,717,236241,1766037,4,0
John Doe,547,84338,962682,11,0.063
John Doe,680,77644,410780,25,0.08
John Doe,543,78967,1338679,13,0
John Doe,523,26643,1514068,4,0
John Doe,549,88233,1772680,10,0
John Doe,525,131855,1737258,18,0
John Doe,335,134582,202396,27,0.085
John Doe,615,285311,542640,22,0.08
John Doe,528,202845,1015539,5,0
John Doe,314,119693,1298680,30,0
John Doe,571,170569,402969,4,0.055
John Doe,841,294952,972831,22,0.08
John Doe,797,210676,1920653,7,0
John Doe,422,279169,1234354,21,0
John Doe,849,224356,1933096,16,0
John Doe,618,207852,1561710,23,0
John Doe,838,86758,356785,7,0.059
John Doe,821,135031,327541,24,0.08
John Doe,338,43642,678624,12,0.063
John Doe,579,166949,656936,25,0.08
John Doe,673,188936,1350848,25,0
John Doe,798,953,1428206,16,0
John Doe,718,231955,839224,21,0.08
John Doe,337,167288,1385133,25,0
John Doe,491,299725,1522530,30,0
John Doe,430,136808,1699862,26,0
John Doe,675,280824,724604,30,0.085
John Doe,456,292524,178982,17,0.067
John Doe,786,39003,1040165,16,0
John Doe,385,255026,823741,14,0.067
John Doe,760,289440,1145911,6,0
John Doe,323,271195,1788956,25,0
John Doe,817,140218,1041159,6,0
John Doe,463,250381,1553307,12,0
John Doe,565,53877,1428632,2,0
John Doe,738,123157,904147,26,0.085
John Doe,463,146682,235647,9,0.063
John Doe,361,73570,209365,18,0.08
John Doe,760,229675,317445,9,0.063
John Doe,336,107889,422656,16,0.067
John Doe,310,39182,1624968,13,0
John Doe,621,80546,1840830,13,0
John Doe,767,134023,1725101,4,0
John Doe,832,243329,1265527,5,0
John Doe,665,51292,916930,3,0.055
John Doe,321,66835,1848425,7,0
John Doe,504,156797,396573,8,0.059
John Doe,387,136417,419217,28,0.085
John Doe,637,64656,307718,12,0.063
John Doe,685,238922,878404,23,0.08
John Doe,773,293345,116329,6,0.059
John Doe,598,254753,620124,12,0.063
John Doe,661,202949,825704,16,0.067
John Doe,370,183289,740619,30,0.085
John Doe,479,296224,1080753,15,0
John Doe,393,72548,760696,10,0.063
John Doe,456,260325,1395301,17,0
John Doe,515,67820,1990035,8,0
John Doe,554,67949,1489347,4,0
John Doe,653,143510,700164,30,0.085
John Doe,622,7878,1179381,7,0
John Doe,490,50026,633049,8,0.059
John Doe,808,282394,1277522,29,0
John Doe,503,288330,1703971,9,0
John Doe,520,219960,1596705,8,0
John Doe,307,71907,179762,15,0.067
John Doe,503,228585,1220398,25,0
John Doe,776,235167,214448,5,0.059
John Doe,454,251210,1686151,20,0
John Doe,553,92281,1960578,28,0
John Doe,474,217449,381183,19,0.08
John Doe,408,17783,71360,6,0.059
John Doe,302,174681,1202465,29,0
John Doe,427,244016,1260312,16,0
John Doe,325,279445,1059357,10,0
John Doe,576,17956,654406,11,0.063
John Doe,698,61715,1978623,4,0
John Doe,661,205858,1395214,23,0
John Doe,611,209066,1012994,13,0
John Doe,516,36334,1710795,18,0
John Doe,546,245024,1677784,3,0
John Doe,834,246409,368118,8,0.059
John Doe,454,280822,1786236,17,0
John Doe,690,89091,1859561,14,0
John Doe,481,257925,1083226,2,0
John Doe,520,31315,1184174,15,0
John Doe,453,270624,1467038,20,0
John Doe,303,156539,930234,14,0.067
John Doe,482,284739,537515,29,0.085
John Doe,798,283836,1294369,29,0
John Doe,406,66350,131971,8,0.059
John Doe,707,154302,397071,9,0.063
John Doe,836,90105,1042572,18,0
John Doe,538,153728,956348,28,0.085
John Doe,442,141941,603981,23,0.08
John Doe,806,257694,1211009,23,0
John Doe,565,118287,870193,15,0.067
John Doe,304,79716,561787,23,0.08
John Doe,702,100517,1955685,20,0
John Doe,606,185660,310049,25,0.08
John Doe,392,267512,1307950,20,0
John Doe,341,26866,1176820,1,0
John Doe,799,163745,434878,8,0.059
John Doe,825,141900,4791,14,0.067
John Doe,828,48984,1378303,30,0
John Doe,822,41754,676831,28,0.085
John Doe,821,197162,170602,25,0.08
John Doe,541,217784,289344,23,0.08
John Doe,828,35412,1019158,26,0
John Doe,422,195594,1929153,13,0
John Doe,452,214110,137248,10,0.063
John Doe,675,184172,918862,7,0.059
John Doe,493,89750,1301962,25,0
John Doe,497,78347,1486986,23,0
John Doe,649,194651,410813,18,0.08
John Doe,511,37487,1823473,30,0
John Doe,571,141297,788850,2,0.055
John Doe,675,265347,1205127,10,0
John Doe,840,90061,1745572,5,0
John Doe,551,19151,1094375,6,0
John Doe,759,43407,1093228,30,0
John Doe,421,2080,1072857,3,0
John Doe,360,158445,1931063,16,0
John Doe,552,96962,1381390,13,0
John Doe,449,204757,108584,1,0.055
John Doe,733,42499,1381599,1,0
John Doe,513,292520,258424,25,0.08
John Doe,510,82025,82301,29,0.085
John Doe,725,234488,208189,3,0.055
John Doe,831,131664,104730,13,0.067
John Doe,424,156751,1731769,18,0
John Doe,494,255565,182775,21,0.08
John Doe,612,80461,993763,9,0.063
John Doe,513,244439,1064192,22,0
John Doe,717,147844,1404415,12,0
John Doe,381,96206,1021739,26,0
John Doe,748,69506,1884049,23,0
John Doe,848,178630,93308,7,0.059
John Doe,798,29969,401438,30,0.085
John Doe,748,230295,1610540,16,0
John Doe,600,178704,984655,26,0.085
John Doe,666,153213,1977492,15,0
John Doe,473,174111,809139,28,0.085
John Doe,840,75364,1425286,10,0
John Doe,729,77638,1268383,28,0
John Doe,681,280107,464287,15,0.067
John Doe,717,249637,668686,27,0.085
John Doe,705,10024,820234,1,0.055
John Doe,306,282962,1120684,8,0
John Doe,525,161530,1081438,16,0
John Doe,502,75390,805303,28,0.085
John Doe,396,182390,1376147,18,0
John Doe,733,258770,1767752,12,0
John Doe,394,14017,1886485,23,0
John Doe,622,237573,156032,26,0.085
John Doe,316,63580,1601030,5,0
John Doe,778,78924,1005165,29,0
John Doe,654,134979,593600,23,0.08
John Doe,828,22183,1628239,8,0
John Doe,776,62861,1441678,15,0
John Doe,517,240874,982868,10,0.063
John Doe,481,8024,1783191,26,0
John Doe,765,190917,327666,18,0.08
John Doe,625,46744,42995,7,0.059
John Doe,682,184441,1577692,26,0
John Doe,728,189276,1097025,5,0
John Doe,704,51248,238974,5,0.059
John Doe,356,145588,1108044,22,0
John Doe,714,223644,97490,1,0.055
John Doe,825,28535,456428,14,0.067
John Doe,508,233780,123373,9,0.063
John Doe,844,188246,1065311,27,0
John Doe,310,144848,711348,12,0.063
John Doe,668,56372,1413342,15,0
John Doe,793,292999,517055,27,0.085
John Doe,490,277829,1040685,21,0
John Doe,845,260369,1088249,1,0
John Doe,796,111124,753825,8,0.059
John Doe,817,91205,1270806,9,0
John Doe,665,9837,360156,7,0.059
John Doe,410,133119,1251930,26,0
John Doe,442,188256,1420817,16,0
John Doe,590,9695,1065309,23,0
John Doe,802,137742,975277,14,0.067
John Doe,497,4981,622577,2,0.055
John Doe,662,268665,707775,18,0.08
John Doe,507,156133,768281,5,0.059
John Doe,729,210513,806915,22,0.08
John Doe,315,269300,1616389,25,0
John Doe,672,22263,497038,23,0.08
John Doe,647,102619,1368735,22,0
John Doe,331,241652,1543870,30,0
John Doe,775,226236,11940,23,0.08
John Doe,730,88532,1076565,30,0
John Doe,559,95085,530304,18,0.08
John Doe,317,119977,911418,20,0.08
John Doe,508,248674,1567647,4,0
John Doe,833,6745,765920,8,0.059
John Doe,638,21439,1549698,11,0
John Doe,656,38719,840893,8,0.059
John Doe,511,265980,1087551,3,0
John Doe,310,205183,217186,10,0.063
John Doe,736,213270,687997,5,0.059
John Doe,306,1404,1324889,13,0
John Doe,629,243118,283004,28,0.085
John Doe,770,260896,828725,30,0.085
John Doe,380,183975,1461641,30,0
John Doe,680,160578,1033723,30,0
John Doe,587,93457,365757,17,0.067
John Doe,359,209451,1219479,26,0
John Doe,357,74798,1536619,9,0
John Doe,841,158600,1997295,15,0
John Doe,556,215099,333308,2,0.055
John Doe,387,217595,158772,1,0.055
John Doe,602,89554,1363467,17,0
John Doe,370,68533,822487,6,0.059
John Doe,681,82606,370293,11,0.063
John Doe,611,230884,731332,29,0.085
John Doe,363,48734,1622377,3,0
John Doe,374,277623,1019784,29,0
John Doe,754,258760,1690075,14,0
John Doe,753,73072,839533,12,0.063
John Doe,408,84173,916811,8,0.059
John Doe,640,115875,53799,3,0.055
John Doe,395,114299,1478571,11,0
John Doe,839,4442,1404599,9,0
John Doe,670,126667,1960694,3,0
John Doe,659,107953,710893,10,0.063
John Doe,473,157555,377761,8,0.059
John Doe,666,142226,1825802,2,0
John Doe,609,110656,1748368,2,0
John Doe,478,17922,1293119,7,0
John Doe,378,280492,159216,21,0.08
John Doe,605,107908,391437,1,0.055
John Doe,666,32516,878148,3,0.055
John Doe,433,263285,1001218,21,0
John Doe,721,22888,888351,11,0.063
John Doe,436,293445,1407621,9,0
John Doe,786,252032,1319474,20,0
John Doe,764,197334,1660409,15,0
John Doe,806,142206,1968022,27,0
John Doe,845,231306,820746,14,0.067
John Doe,427,220265,470244,10,0.063
John Doe,775,197014,671241,1,0.055
John Doe,396,53196,1975473,1,0
John Doe,606,211723,56653,7,0.059
John Doe,628,151308,345128,20,0.08
John Doe,747,247296,733791,21,0.08
John Doe,817,168333,169512,3,0.055
John Doe,813,214684,1684394,4,0
John Doe,324,130336,167226,22,0.08
John Doe,772,82514,1496986,12,0
John Doe,488,227946,1945212,25,0
John Doe,501,113928,334684,5,0.059
John Doe,300,165864,504636,20,0.08
John Doe,770,230149,825881,28,0.085
John Doe,390,57184,1351303,3,0
John Doe,592,65576,62927,25,0.08
John Doe,723,50303,1400103,13,0
John Doe,703,203259,858200,8,0.059
John Doe,617,225986,60819,16,0.067
John Doe,540,115043,1043960,21,0
John Doe,756,289661,1686070,22,0
John Doe,772,104032,437491,14,0.067
John Doe,831,117757,1898457,19,0
John Doe,785,42472,120437,30,0.085
John Doe,833,100649,1859092,7,0
John Doe,425,232892,863750,4,0.055
John Doe,337,232713,1178494,7,0
John Doe,832,119199,1299013,16,0
John Doe,653,151473,506728,27,0.085
John Doe,744,145139,193387,4,0.055
John Doe,692,262665,1694996,12,0
John Doe,521,165624,1798287,12,0
John Doe,328,141264,336639,26,0.085
John Doe,580,260297,548917,12,0.063
John Doe,736,75500,1231443,23,0
John Doe,815,84339,699701,3,0.055
John Doe,436,172332,351785,15,0.067
John Doe,631,208135,1064792,2,0
John Doe,601,239683,1919790,9,0
John Doe,507,91525,637375,3,0.055
John Doe,309,269397,1647242,20,0
John Doe,611,89772,199276,28,0.085
John Doe,361,201848,1679378,27,0
John Doe,442,284334,285121,15,0.067
John Doe,620,140407,1673313,24,0
John Doe,632,242344,1183318,27,0
John Doe,360,3860,303980,24,0.08
John Doe,431,62372,658626,21,0.08
John Doe,369,154762,1616225,1,0
John Doe,379,21364,1355854,30,0
John Doe,505,289705,1540675,27,0
John Doe,778,67383,1448099,6,0
John Doe,694,236510,1791873,17,0
John Doe,780,56258,51019,30,0.085
John Doe,409,107163,1717145,1,0
John Doe,481,116857,731395,12,0.063
John Doe,710,32490,629686,29,0.085
John Doe,757,91453,556245,8,0.059
John Doe,407,54413,124341,4,0.055
John Doe,405,284528,489934,5,0.059
John Doe,815,18429,1942854,6,0
John Doe,464,297970,1451241,27,0
John Doe,651,257588,449392,24,0.08
John Doe,418,223610,1359479,6,0
John Doe,826,249648,737777,28,0.085
John Doe,358,228669,1366376,1,0
John Doe,448,291730,79015,19,0.08
John Doe,618,237102,995095,3,0.055
John Doe,345,247304,1809748,16,0
John Doe,356,94082,864978,25,0.08
John Doe,740,274710,1056549,18,0
John Doe,718,173616,1314415,26,0
John Doe,700,236017,1803521,8,0
John Doe,552,255204,1757615,14,0
John Doe,748,171386,876166,20,0.08
John Doe,683,166946,705544,20,0.08
John Doe,613,214232,286554,16,0.067
John Doe,522,64698,1697399,11,0
John Doe,615,243603,1135664,3,0
John Doe,616,242936,45758,18,0.08
John Doe,691,244834,689353,9,0.063
John Doe,809,238611,383897,17,0.067
John Doe,326,70619,1344677,28,0
John Doe,819,288227,74383,28,0.085
John Doe,732,100320,1711498,25,0
John Doe,772,7050,1119246,6,0
John Doe,716,44110,1897982,18,0
John Doe,591,112073,298017,2,0.055
John Doe,833,284201,1973558,26,0
John Doe,629,274162,1813562,26,0
John Doe,467,112153,374021,18,0.08
John Doe,492,34669,178517,8,0.059
John Doe,736,278381,1314246,5,0
John Doe,590,115354,827788,4,0.055
John Doe,361,7390,906605,30,0.085
John Doe,540,203288,1863957,20,0
John Doe,405,34867,1188814,26,0
John Doe,847,52844,1270598,29,0
John Doe,665,246065,1403193,23,0
John Doe,617,71047,170000,3,0.055
John Doe,580,39475,118816,13,0.067
John Doe,570,279467,532022,1,0.055
John Doe,629,26714,1846000,18,0
John Doe,364,72216,1903925,6,0
John Doe,419,25081,75014,12,0.063
John Doe,483,145074,1939964,28,0
John Doe,422,289991,812598,22,0.08
John Doe,826,92753,945777,27,0.085
John Doe,753,102500,44354,15,0.067
John Doe,792,179930,466792,28,0.085
John Doe,582,224456,690563,24,0.08
John Doe,531,265097,1760918,21,0
John Doe,796,208225,1838551,30,0
John Doe,348,105207,391696,27,0.085
John Doe,489,217135,836087,4,0.055
John Doe,675,212273,215488,1,0.055
John Doe,476,140042,445987,27,0.085
John Doe,516,271958,1740545,11,0
John Doe,598,52223,139417,10,0.063
John Doe,825,27955,701057,23,0.08
John Doe,670,263928,910271,28,0.085
John Doe,513,276913,178464,27,0.085
John Doe,618,156527,110311,4,0.055
John Doe,618,6402,647038,21,0.08
John Doe,583,28678,1837915,26,0
John Doe,423,225978,1821376,18,0
John Doe,830,276102,684634,26,0.085
John Doe,610,129050,1509164,19,0
John Doe,453,18357,194266,10,0.063
John Doe,367,154514,161287,21,0.08
John Doe,316,244975,1478603,2,0
John Doe,356,173016,1269611,14,0
John Doe,772,106937,1040945,12,0
John Doe,500,167279,966073,10,0.063
John Doe,580,73946,1180060,22,0
John Doe,748,30936,1369134,8,0
John Doe,629,254403,1299693,1,0
John Doe,753,30341,618082,19,0.08
John Doe,512,245188,1166558,21,0
John Doe,555,121246,813811,2,0.055
John Doe,767,299127,496659,11,0.063
John Doe,559,232350,1896847,27,0
John Doe,643,146680,277948,13,0.067
John Doe,325,23451,1958783,23,0
John Doe,594,57451,1747826,29,0
John Doe,672,133203,689740,13,0.067
John Doe,800,119496,1946504,6,0
John Doe,318,193865,168640,6,0.059
John Doe,315,138229,990381,30,0.085
John Doe,633,34497,1530420,7,0
John Doe,358,20555,600570,7,0.059
John Doe,701,103964,1188857,17,0
John Doe,468,117442,1646503,28,0
John Doe,430,238041,1218406,3,0
John Doe,329,123636,1408052,11,0
John Doe,533,195728,1634965,27,0
John Doe,691,296058,1525159,21,0
John Doe,809,6305,64177,9,0.063
John Doe,523,292331,14004,14,0.067
John Doe,409,66209,1515895,11,0
John Doe,680,182938,824174,18,0.08
John Doe,694,101842,1532667,13,0
John Doe,599,260055,951921,2,0.055
John Doe,805,77085,1155199,15,0
John Doe,691,3895,588926,25,0.08
John Doe,748,61526,1224060,7,0
John Doe,327,244314,871280,2,0.055
John Doe,843,234039,258637,20,0.08
John Doe,332,237876,1915729,14,0
John Doe,800,255901,1234324,20,0
John Doe,350,205179,1624204,10,0
John Doe,367,295602,198853,5,0.059
John Doe,534,121802,1557039,13,0
John Doe,403,93975,1978887,27,0
John Doe,818,231216,592078,30,0.085
John Doe,489,251417,1847655,15,0
John Doe,414,46733,1392300,1,0
John Doe,348,59494,541438,22,0.08
John Doe,328,107,1408284,27,0
John Doe,309,55914,483669,23,0.08
John Doe,306,89804,1472386,21,0
John Doe,794,6014,525796,7,0.059
John Doe,608,15796,1446151,19,0
John Doe,665,14991,437899,17,0.067
John Doe,493,188790,1027211,6,0
John Doe,572,195061,1242339,10,0
John Doe,675,69177,1091577,17,0
John Doe,737,100540,1212004,14,0
John Doe,610,169164,945240,20,0.08
John Doe,574,34187,1851491,26,0
John Doe,444,205218,1907687,16,0
John Doe,794,10553,1813846,28,0
John Doe,736,277206,790282,28,0.085
John Doe,425,59947,815279,16,0.067
John Doe,791,105856,324292,14,0.067
John Doe,380,983,1002163,3,0
John Doe,571,56936,1415050,12,0
John Doe,736,114605,673983,22,0.08
John Doe,418,215089,447765,23,0.08
John Doe,409,189739,16940,28,0.085
John Doe,353,33609,662663,15,0.067
John Doe,658,84820,768434,21,0.08
John Doe,600,40423,1987395,16,0
John Doe,791,72852,1194370,12,0
John Doe,584,32006,516362,5,0.059
John Doe,807,105644,69509,21,0.08
John Doe,681,63141,1132120,2,0
John Doe,473,198284,625011,7,0.059
John Doe,761,263892,1364382,27,0
John Doe,644,183798,754914,25,0.08
John Doe,707,78873,1486965,1,0
John Doe,359,113828,1711054,27,0
John Doe,834,65833,791049,14,0.067
John Doe,801,60544,589323,14,0.067
John Doe,708,169479,891388,9,0.063
John Doe,602,242151,1113353,23,0
John Doe,408,255931,486809,15,0.067
John Doe,405,16402,517503,25,0.08
John Doe,665,177517,92126,17,0.067
John Doe,387,138305,1151146,16,0
John Doe,493,206070,1489050,16,0
John Doe,808,117474,1171037,2,0
John Doe,543,15388,831027,1,0.055
John Doe,458,152886,1227162,3,0
John Doe,303,194930,1022208,15,0
John Doe,584,216394,217781,6,0.059
John Doe,797,292717,1933750,19,0
John Doe,453,257527,1298073,17,0
John Doe,462,216294,1699787,28,0
John Doe,676,249658,1649213,6,0
John Doe,457,187618,448093,11,0.063
John Doe,499,288508,795011,25,0.08
John Doe,309,167077,1782574,4,0
John Doe,412,217578,204346,29,0.085
John Doe,478,120218,781112,21,0.08
John Doe,639,229063,721139,11,0.063
John Doe,527,130032,1556463,7,0
John Doe,723,193127,1169880,16,0
John Doe,521,110122,122073,29,0.085
John Doe,738,181265,913048,20,0.08
John Doe,555,297242,1699939,25,0
John Doe,472,81646,1774805,11,0
John Doe,782,113525,1213687,14,0
John Doe,785,174435,649968,4,0.055
John Doe,667,152291,755427,6,0.059
John Doe,706,244680,1313668,10,0
John Doe,644,40186,1746943,8,0
John Doe,694,218592,929618,7,0.059
John Doe,435,41391,500337,7,0.059
John Doe,666,8152,986225,28,0.085
John Doe,849,245781,1305275,19,0
John Doe,301,138732,801714,23,0.08
John Doe,423,216794,132786,14,0.067
John Doe,480,97635,1232252,21,0
John Doe,665,80916,1871657,3,0
John Doe,530,18591,159980,2,0.055
John Doe,437,129444,743612,6,0.059
John Doe,456,281681,68739,11,0.063
John Doe,533,254597,437644,11,0.063
John Doe,544,141039,1340719,27,0
John Doe,835,182128,540450,30,0.085
John Doe,389,157943,602789,15,0.067
John Doe,767,137024,216240,19,0.08
