name,creditScore,income,loanAmount,monthDuration,approval,rate,yearlyReimbursement,loanAmountOnIncome,yearlyReimbursementOnIncome
John Doe,706,244680,1313668,10, false,0,0,5.368922675,0
John Doe,644,40186,1746943,8, false,0,0,43.47143284,0
John Doe,694,218592,929618,7, false,0.059,180198.1232,4.252753989,0.824358271
John Doe,435,41391,500337,7, false,0.059,91897.96393,12.08806262,2.220240244
John Doe,666,8152,986225,28, false,0.085,92871.84777,120.9795142,11.39252303
John Doe,849,245781,1305275,19, false,0,0,5.310723774,0
John Doe,301,138732,801714,23, false,0.08,77345.22218,5.77886861,0.557515369
John Doe,423,216794,132786,14, true,0.067,14971.5897,0.612498501,0.069059059
John Doe,480,97635,1232252,21, false,0,0,12.62100681,0
John Doe,665,80916,1871657,3, false,0,0,23.13086411,0
John Doe,530,18591,159980,2, false,0.055,132726.8144,8.605239094,7.139304738
John Doe,437,129444,743612,6, false,0.059,149196.7563,5.744661784,1.152596925
John Doe,456,281681,68739,11, true,0.063,9119.948232,0.244031369,0.032376867
John Doe,533,254597,437644,11, true,0.063,55251.5412,1.718967623,0.21701568
John Doe,544,141039,1340719,27, false,0,0,9.506016066,0
John Doe,835,182128,540450,30, true,0.085,50116.10591,2.967418519,0.275169693
John Doe,389,157943,602789,15, false,0.067,65314.7746,3.816497091,0.413533836
John Doe,767,137024,216240,19, true,0.08,22430.3278,1.578117702,0.163696344
John Doe,802,136368,1760819,12, false,0,0,12.91225947,0
John Doe,664,229263,721255,10, false,0.063,102407.5935,3.145972093,0.44668173
John Doe,330,286303,1496981,17, false,0,0,5.228659846,0
John Doe,608,84285,360878,15, false,0.067,39513.47783,4.281639675,0.468807947
John Doe,355,39510,1650292,14, false,0,0,41.76896988,0
John Doe,371,225004,1763818,24, false,0,0,7.83905175,0
John Doe,687,258240,705031,13, true,0.067,83074.91996,2.730138631,0.321696561
John Doe,426,15879,930687,16, false,0.067,97582.06833,58.61118458,6.145353507
John Doe,550,12546,694230,3, false,0.055,297855.5906,55.33476805,23.74108007
John Doe,465,177487,204469,2, false,0.055,181343.3621,1.152022402,1.021727575
John Doe,826,92375,274058,5, false,0.059,65308.43465,2.966798376,0.706992527
John Doe,733,214958,117612,21, true,0.08,11579.06075,0.547139441,0.053866619
John Doe,796,109911,1096326,6, false,0,0,9.974670415,0
John Doe,647,163833,723262,16, false,0.067,76316.42751,4.414629531,0.46581841
John Doe,521,62431,425813,5, false,0.059,104605.5536,6.820537874,1.675538653
John Doe,842,150760,463835,14, true,0.067,53325.20614,3.076644999,0.353709247
John Doe,749,150289,210874,17, true,0.067,20923.47935,1.403123316,0.139221629
John Doe,456,97897,1534634,26, false,0,0,15.67600641,0
John Doe,538,95789,482717,25, false,0.08,44708.2572,5.039378217,0.466736861
John Doe,474,142933,1948352,22, false,0,0,13.63122582,0
John Doe,591,11455,1462413,8, false,0,0,127.6659101,0
John Doe,424,120819,701619,28, false,0.085,66121.30026,5.807190922,0.547275679
John Doe,442,128364,495587,13, false,0.067,57909.27659,3.860794304,0.451133313
John Doe,539,198278,409424,11, true,0.063,54008.38901,2.064898778,0.272387199
John Doe,504,82172,1781979,2, false,0,0,21.68596359,0
John Doe,634,203043,1048371,2, false,0,0,5.16329546,0
John Doe,722,264727,658428,30, true,0.085,60940.12173,2.487196244,0.230199873
John Doe,548,251909,1795058,3, false,0,0,7.125819244,0
John Doe,806,188778,1236154,1, false,0,0,6.548188878,0
John Doe,559,205783,1839875,17, false,0,0,8.940850313,0
John Doe,450,271188,1761711,7, false,0,0,6.496271959,0
John Doe,352,36917,196501,14, false,0.067,21827.17288,5.322778124,0.591249909
John Doe,430,263199,1909890,22, false,0,0,7.256448543,0
John Doe,529,249803,329382,29, true,0.085,30748.21363,1.318567031,0.123089849
John Doe,591,24010,1039041,28, false,0,0,43.27534361,0
John Doe,518,89350,520183,19, false,0.08,53747.53308,5.821857862,0.601539262
John Doe,538,233854,426364,23, true,0.08,41077.37284,1.823205932,0.175653924
John Doe,330,279897,1643216,28, false,0,0,5.870788183,0
John Doe,565,44960,1803159,26, false,0,0,40.10584964,0
John Doe,620,268635,991386,20, false,0.08,101467.5551,3.690457312,0.37771532
John Doe,305,201337,1746838,22, false,0,0,8.676189672,0
John Doe,320,194613,1279271,20, false,0,0,6.573409793,0
John Doe,548,182110,245726,5, false,0.059,60365.24077,1.34932733,0.331476804
John Doe,845,237559,458349,18, true,0.08,48429.23974,1.92941122,0.203861945
John Doe,769,206703,1090835,29, false,0,0,5.277306087,0
John Doe,367,32564,739648,28, false,0.085,69758.91293,22.71367154,2.142209585
John Doe,611,235089,691354,9, false,0.063,102253.7365,2.940818158,0.434957554
John Doe,471,505,678366,4, false,0.055,192919.2331,1343.29901,382.0182834
John Doe,782,211851,1951627,20, false,0,0,9.212262392,0
John Doe,354,69030,1499508,18, false,0,0,21.72255541,0
John Doe,471,280926,1449871,27, false,0,0,5.16104241,0
John Doe,821,43855,417863,4, false,0.055,140700.2656,9.528286398,3.208306136
John Doe,637,188706,1254368,5, false,0,0,6.647207826,0
John Doe,609,279618,1633372,22, false,0,0,5.841440823,0
John Doe,422,129198,1201806,8, false,0,0,9.302048019,0
John Doe,450,258312,286312,3, false,0.055,109360.2185,1.108396048,0.42336484
John Doe,369,156806,1713926,13, false,0,0,10.93023226,0
John Doe,448,171378,976751,18, false,0.08,102554.4742,5.699395488,0.598410964
John Doe,667,123364,580629,15, false,0.067,63800.51154,4.706632405,0.517172851
John Doe,586,49347,749232,1, false,0.055,4526321.375,15.18292905,91.72434747
John Doe,797,17364,396745,19, false,0.08,40914.39258,22.84870997,2.356276928
John Doe,529,166065,695087,24, false,0.08,65773.48295,4.185632132,0.396070713
John Doe,732,108964,1281243,13, false,0,0,11.75840645,0
John Doe,494,159099,728412,7, false,0.059,128513.3151,4.578356872,0.8077569
John Doe,478,6035,1375849,19, false,0,0,227.9782933,0
John Doe,541,45132,1563690,10, false,0,0,34.64703536,0
John Doe,595,208841,1627805,17, false,0,0,7.794470434,0
John Doe,674,30724,597903,3, false,0.055,248806.9926,19.46045437,8.098131513
John Doe,614,26316,1190337,22, false,0,0,45.23244414,0
John Doe,764,31556,131427,6, false,0.059,26063.11638,4.164881481,0.825932196
John Doe,739,280536,1074918,19, false,0,0,3.831657969,0
John Doe,828,44579,1222193,16, false,0,0,27.41633953,0
John Doe,695,230922,580512,11, true,0.063,76142.15511,2.513887806,0.329731057
John Doe,521,189783,1247620,26, false,0,0,6.573929172,0
John Doe,495,81759,594765,11, false,0.063,78457.29486,7.274611969,0.959616615
John Doe,409,144541,1958377,8, false,0,0,13.54893767,0
John Doe,819,89458,667034,24, false,0.08,62891.99633,7.456392944,0.703033785
John Doe,485,271809,1175710,10, false,0,0,4.325500627,0
John Doe,574,36092,1318795,7, false,0,0,36.53981492,0
John Doe,834,52398,1257036,26, false,0,0,23.9901523,0
John Doe,625,117314,377257,14, true,0.067,42698.42329,3.215788397,0.363966989
John Doe,489,24865,1698909,11, false,0,0,68.32531671,0
John Doe,741,273043,156054,25, true,0.08,14453.401,0.571536351,0.052934523
John Doe,430,138432,1646911,3, false,0,0,11.89689523,0
John Doe,848,42990,494182,29, false,0.085,46132.49573,11.49527797,1.073098296
John Doe,371,104166,242185,10, false,0.063,32704.56872,2.32499088,0.313965869
John Doe,550,214127,401282,28, true,0.085,37935.33208,1.87403737,0.177162768
John Doe,404,77170,476361,5, false,0.059,115239.4282,6.172878061,1.493319013
John Doe,661,258898,213222,25, true,0.08,19748.18375,0.823575308,0.076277854
John Doe,683,102850,91577,22, true,0.08,8884.153909,0.890393777,0.086379717
John Doe,489,89818,1574423,9, false,0,0,17.5290365,0
John Doe,483,68725,809986,28, false,0.085,76333.91842,11.78590033,1.110715437
John Doe,585,134202,539220,27, false,0.085,51266.63973,4.017972907,0.382010996
John Doe,821,220510,285974,10, true,0.063,41426.4201,1.296875425,0.187866401
John Doe,731,1041,1899204,13, false,0,0,1824.403458,0
John Doe,783,248272,1341671,5, false,0,0,5.404036702,0
John Doe,690,267368,1240966,26, false,0,0,4.641415577,0
John Doe,385,141625,688139,16, false,0.067,72151.03136,4.858880847,0.509451236
John Doe,614,83302,931932,5, false,0.059,248453.6573,11.18739046,2.982565332
John Doe,793,38886,85725,14, true,0.067,9702.46367,2.204520907,0.249510458
John Doe,388,220852,402693,19, true,0.08,42107.28207,1.823361346,0.190658369
John Doe,615,185718,110880,28, true,0.085,10410.20003,0.597034213,0.056053802
John Doe,681,291604,892721,6, false,0.059,177034.3332,3.061415481,0.607105298
John Doe,334,226319,1945646,25, false,0,0,8.596918509,0
John Doe,363,210714,1871802,3, false,0,0,8.883140181,0
John Doe,825,122234,180935,7, true,0.059,32561.09768,1.480234632,0.266383311
John Doe,677,99994,1229832,6, false,0,0,12.29905794,0
John Doe,613,148273,1035461,7, false,0,0,6.983476425,0
John Doe,592,119948,99348,1, false,0.055,135518.1415,0.828258912,1.129807429
John Doe,782,114879,867268,27, false,0.085,82052.67913,7.549404156,0.714253076
John Doe,467,100884,1863848,3, false,0,0,18.47515959,0
John Doe,640,195293,841471,14, false,0.067,93814.52694,4.308761707,0.480378339
John Doe,780,265950,4562,8, true,0.059,774.9079339,0.0171536,0.002913735
John Doe,661,72614,1282103,30, false,0,0,17.65641612,0
John Doe,687,96231,411913,16, false,0.067,43053.82968,4.280460558,0.447400834
John Doe,361,115633,962620,27, false,0.085,91146.97924,8.324786177,0.788243661
John Doe,712,279760,1566976,15, false,0,0,5.601143838,0
John Doe,454,37463,1482191,18, false,0,0,39.56412994,0
John Doe,828,295210,1483290,24, false,0,0,5.024524914,0
John Doe,521,202280,255590,23, true,0.08,24591.14868,1.26354558,0.121569847
John Doe,466,47628,859452,22, false,0.08,84485.16865,18.04509952,1.773855057
John Doe,333,233004,1554407,19, false,0,0,6.671160152,0
John Doe,433,171206,1865993,29, false,0,0,10.89910984,0
John Doe,652,216802,736138,25, true,0.08,68251.35577,3.395439156,0.314809622
John Doe,348,223909,1182710,21, false,0,0,5.282101211,0
John Doe,740,31650,1263959,17, false,0,0,39.93551343,0
John Doe,575,184755,90271,27, true,0.085,8582.565252,0.488598414,0.046453764
John Doe,793,271747,551061,3, false,0.055,229314.5045,2.027845754,0.843852938
John Doe,647,48448,1846705,2, false,0,0,38.11725974,0
John Doe,301,73745,975091,12, false,0.063,118233.4007,13.22246932,1.603273452
John Doe,827,248502,458251,20, true,0.08,46074.16144,1.844053569,0.185407608
John Doe,505,151064,1735566,16, false,0,0,11.48894508,0
John Doe,640,91335,1966454,26, false,0,0,21.53012536,0
John Doe,372,87028,423330,4, false,0.055,122736.2096,4.864296548,1.410307138
John Doe,412,195299,170034,27, true,0.085,16112.906,0.870634258,0.082503781
John Doe,370,196340,1308725,10, false,0,0,6.665605582,0
John Doe,846,203298,399712,19, true,0.08,41063.66633,1.966138378,0.201987557
John Doe,380,111168,224956,11, true,0.063,29846.04191,2.023567933,0.268476917
John Doe,846,211244,1655082,3, false,0,0,7.834930223,0
John Doe,424,25615,535079,2, false,0.055,307490.9659,20.88928362,12.00433207
John Doe,315,170993,651130,22, false,0.08,63079.19697,3.807933658,0.368899294
John Doe,547,228847,1753515,0, false,0,0,7.662390156,0
John Doe,507,211782,633724,12, false,0.063,79588.89335,2.992341181,0.37580575
John Doe,776,81134,893343,17, false,0.067,90112.11194,11.01071068,1.110657825
John Doe,651,263061,1202309,3, false,0,0,4.570457042,0
John Doe,311,42277,194841,18, false,0.08,20720.74863,4.608676112,0.490118708
John Doe,847,170927,1787161,22, false,0,0,10.45569746,0
John Doe,800,222593,443556,6, false,0.059,95867.37536,1.992677218,0.430684592
John Doe,832,5097,1299435,29, false,0,0,254.9411418,0
John Doe,769,12054,1211186,11, false,0,0,100.4800066,0
John Doe,732,61188,205311,28, true,0.085,19378.6732,3.355412826,0.316707086
John Doe,478,93301,871918,19, false,0.08,91171.43125,9.345216021,0.977175285
John Doe,501,139504,1739926,2, false,0,0,12.47223019,0
John Doe,805,293924,1701703,30, false,0,0,5.789602074,0
John Doe,625,25018,10413,9, true,0.063,1573.698895,0.416220321,0.062902666
John Doe,504,288121,1517931,5, false,0,0,5.268380299,0
John Doe,650,209741,1646803,2, false,0,0,7.851602691,0
John Doe,654,168287,1640672,12, false,0,0,9.749249794,0
John Doe,531,277369,1720268,5, false,0,0,6.202091798,0
John Doe,783,44148,151371,15, true,0.067,16235.70046,3.428717043,0.367756194
John Doe,548,257581,1604272,24, false,0,0,6.228223355,0
John Doe,530,57187,906479,16, false,0.067,92760.96467,15.8511375,1.622063837
John Doe,496,233390,1018562,1, false,0,0,4.364205836,0
John Doe,696,57821,1166994,10, false,0,0,20.18287473,0
John Doe,550,36720,850234,25, false,0.08,79430.89709,23.1545207,2.163150792
John Doe,779,264060,383532,4, false,0.055,118169.8411,1.452442627,0.447511327
John Doe,448,165370,1640675,21, false,0,0,9.921237226,0
John Doe,597,105464,202770,19, true,0.08,20991.8656,1.92264659,0.199042949
John Doe,647,226490,1481248,17, false,0,0,6.540015012,0
John Doe,641,252649,425909,22, true,0.08,41436.56842,1.685773544,0.16400844
John Doe,664,118682,61961,10, true,0.063,8797.549969,0.522075799,0.074127079
John Doe,301,8248,1962843,27, false,0,0,237.9780553,0
John Doe,312,275389,1822710,23, false,0,0,6.618673948,0
John Doe,757,103311,15685,16, true,0.067,1605.06281,0.151823136,0.015536224
John Doe,367,157838,1591438,30, false,0,0,10.08273039,0
John Doe,402,137151,1239288,1, false,0,0,9.035938491,0
John Doe,778,215785,251777,13, true,0.067,30316.59335,1.166795653,0.140494443
John Doe,511,147280,630529,8, false,0.059,102439.6528,4.281158338,0.695543542
John Doe,823,270651,327382,12, true,0.063,40903.41662,1.209609423,0.151129745
John Doe,542,298694,1777147,10, false,0,0,5.949724467,0
John Doe,697,168381,1832862,10, false,0,0,10.88520676,0
John Doe,540,82547,1954300,25, false,0,0,23.67499727,0
John Doe,606,231093,1222323,5, false,0,0,5.289312095,0
John Doe,728,278080,1715088,15, false,0,0,6.167606444,0
John Doe,836,197909,1135232,12, false,0,0,5.736131252,0
John Doe,377,118627,121002,21, true,0.08,12084.573,1.020020737,0.101870342
John Doe,480,109607,1233452,24, false,0,0,11.25340535,0
John Doe,309,142833,1859450,30, false,0,0,13.0183501,0
John Doe,669,190018,1549583,23, false,0,0,8.154927428,0
John Doe,666,281759,1176621,5, false,0,0,4.175983731,0
John Doe,640,23438,200472,28, false,0.085,18807.9008,8.55328953,0.802453315
John Doe,352,127119,12319,21, true,0.08,1234.410803,0.096909195,0.009710671
John Doe,485,93436,305156,28, true,0.085,28780.38044,3.265936042,0.308022394
John Doe,343,37022,874979,18, false,0.08,93463.13907,23.63402842,2.524529714
John Doe,578,38995,696431,21, false,0.08,69438.93554,17.85949481,1.780713823
John Doe,591,124632,974656,4, false,0.055,306771.3033,7.820270877,2.461416838
John Doe,771,111231,1211281,20, false,0,0,10.88977893,0
John Doe,578,249336,792912,7, false,0.059,150344.8691,3.180094331,0.602980994
John Doe,792,73289,1638107,2, false,0,0,22.35133513,0
John Doe,678,216302,1683408,8, false,0,0,7.782674224,0
John Doe,457,30381,1906966,28, false,0,0,62.76837497,0
John Doe,723,211497,56685,27, true,0.085,5362.997501,0.268017986,0.025357322
John Doe,565,292215,921010,2, false,0.055,877688.5869,3.151823144,3.003571298
John Doe,552,248005,216919,11, true,0.063,27385.52126,0.874655753,0.110423263
John Doe,676,149835,1099442,30, false,0,0,7.337684787,0
John Doe,345,14167,1715728,14, false,0,0,121.1073622,0
John Doe,813,69702,1760100,11, false,0,0,25.25178618,0
John Doe,347,253079,115835,28, true,0.085,10883.47073,0.457702931,0.043004243
John Doe,790,3894,1907308,2, false,0,0,489.8068824,0
John Doe,590,220122,981408,3, false,0.055,449131.0794,4.458473029,2.040373426
John Doe,587,53749,1770825,25, false,0,0,32.94619435,0
John Doe,469,84651,1617110,10, false,0,0,19.10325926,0
John Doe,448,179970,1996215,25, false,0,0,11.09193199,0
John Doe,796,233135,1167675,20, false,0,0,5.00857872,0
John Doe,437,282869,1116100,28, false,0,0,3.945642683,0
John Doe,565,83608,986588,24, false,0.08,93586.02831,11.80016266,1.119342985
John Doe,407,97657,1704780,2, false,0,0,17.45681313,0
John Doe,350,20458,227089,8, false,0.059,36580.42766,11.10025418,1.788074477
John Doe,461,209678,273369,10, true,0.063,39333.52834,1.303756236,0.187590154
John Doe,446,259538,161049,22, true,0.08,15668.41252,0.62052185,0.060370399
John Doe,400,149548,1805685,5, false,0,0,12.07428384,0
John Doe,525,57211,269863,19, false,0.08,28160.75203,4.716977504,0.492226181
John Doe,494,117173,1141901,2, false,0,0,9.745427701,0
John Doe,514,104033,1373473,8, false,0,0,13.20228197,0
John Doe,391,103338,931686,1, false,0.055,1270889.753,9.015908959,12.29837768
John Doe,518,10839,385184,25, false,0.08,36025.10729,35.53685764,3.323655991
John Doe,422,257661,1313988,25, false,0,0,5.099677483,0
John Doe,470,88469,1335690,25, false,0,0,15.09783088,0
John Doe,580,129530,1018529,19, false,0,0,7.863267197,0
John Doe,438,74347,1453240,20, false,0,0,19.54672011,0
John Doe,597,104371,374739,7, false,0.059,71836.53867,3.590451371,0.68828064
John Doe,325,21716,890467,30, false,0.085,82573.29721,41.00511144,3.802417444
John Doe,804,149395,1376515,5, false,0,0,9.213929516,0
John Doe,594,88182,443006,25, false,0.08,41526.96065,5.023769023,0.470923325
John Doe,549,81469,1073654,19, false,0,0,13.17868146,0
John Doe,370,57206,820451,2, false,0.055,571091.7366,14.34204454,9.983074094
John Doe,518,293857,199750,26, true,0.085,19089.22812,0.679752397,0.064960944
John Doe,847,62376,934980,17, false,0.067,95122.03166,14.98941901,1.524978063
John Doe,518,229485,1127213,1, false,0,0,4.911924527,0
John Doe,582,43358,714322,20, false,0.08,71820.43716,16.47497578,1.6564518
John Doe,814,125594,456848,11, false,0.063,59585.22073,3.637498607,0.474427287
John Doe,398,223022,289716,8, true,0.059,49670.45803,1.299046731,0.222715508
John Doe,828,270128,1265201,17, false,0,0,4.683709205,0
John Doe,564,206589,1440866,22, false,0,0,6.97455334,0
John Doe,571,3873,1179164,25, false,0,0,304.4575265,0
John Doe,392,260112,2127,23, true,0.08,202.5208383,0.008177247,0.000778591
John Doe,427,156978,1924511,24, false,0,0,12.25974977,0
John Doe,721,241979,869573,13, false,0.067,101609.4921,3.5935887,0.419910373
John Doe,509,264541,1172350,20, false,0,0,4.431638196,0
John Doe,330,47485,338168,5, false,0.059,81808.30705,7.121575234,1.722824198
John Doe,665,136776,722709,3, false,0.055,283779.2374,5.283887524,2.074773626
John Doe,784,263109,1001768,25, false,0,0,3.80742582,0
John Doe,805,46055,124334,15, true,0.067,13565.88467,2.699685159,0.294558347
John Doe,768,239865,1344680,17, false,0,0,5.605986701,0
John Doe,800,99802,1509617,19, false,0,0,15.12611972,0
John Doe,426,229699,639171,29, true,0.085,59878.72808,2.782645985,0.260683451
John Doe,693,216574,1967566,10, false,0,0,9.084959413,0
John Doe,442,126894,1754774,29, false,0,0,13.82866014,0
John Doe,660,167291,1398724,15, false,0,0,8.361023606,0
John Doe,680,229381,1117159,22, false,0,0,4.870320558,0
John Doe,670,146893,1175642,17, false,0,0,8.003390223,0
John Doe,428,39573,1180301,28, false,0,0,29.82591666,0
John Doe,737,248882,721221,14, true,0.067,82263.64359,2.897843155,0.330532717
John Doe,599,138271,1467907,8, false,0,0,10.61615957,0
John Doe,397,29330,434191,7, false,0.059,84164.03652,14.80364814,2.869554603
John Doe,556,160717,1289601,12, false,0,0,8.024048483,0
John Doe,768,103778,324004,5, false,0.059,79595.07529,3.122087533,0.766974458
John Doe,317,223988,1653981,20, false,0,0,7.384239334,0
John Doe,655,163733,1823175,7, false,0,0,11.13504913,0
John Doe,749,187739,412833,14, true,0.067,46905.47269,2.198973042,0.249844053
John Doe,722,55622,1048973,7, false,0,0,18.85895869,0
John Doe,586,84340,225820,7, false,0.059,39457.06496,2.67749585,0.467833353
John Doe,806,218328,1282500,19, false,0,0,5.874189293,0
John Doe,509,233559,1198867,15, false,0,0,5.133037048,0
John Doe,676,142992,1584478,2, false,0,0,11.08088564,0
John Doe,358,235128,1906968,30, false,0,0,8.1103399,0
John Doe,638,225428,1705129,30, false,0,0,7.563962773,0
John Doe,423,29395,566826,1, false,0.055,989597.7077,19.28307535,33.6655114
John Doe,594,235017,1170810,21, false,0,0,4.981809827,0
John Doe,604,171347,1198784,5, false,0,0,6.996235709,0
John Doe,735,289883,1511635,23, false,0,0,5.21463832,0
John Doe,805,211893,1252035,26, false,0,0,5.908807747,0
John Doe,652,204774,870097,27, false,0.085,82452.86925,4.249059939,0.402653019
John Doe,756,227528,121758,28, true,0.085,11431.50374,0.535134137,0.050242184
John Doe,790,271604,1007398,4, false,0,0,3.709069086,0
John Doe,710,136291,740247,10, false,0.063,99962.66856,5.43137111,0.733450254
John Doe,681,231934,1277022,10, false,0,0,5.505971526,0
John Doe,840,155066,1673449,14, false,0,0,10.79184992,0
John Doe,335,252694,208432,19, true,0.08,21453.51465,0.824839529,0.084899185
John Doe,306,257251,315688,6, false,0.059,68230.79835,1.227159467,0.265230449
John Doe,729,100580,1650286,3, false,0,0,16.40769537,0
John Doe,773,217079,1483461,9, false,0,0,6.833737948,0
John Doe,584,114388,1144061,13, false,0,0,10.00158233,0
John Doe,369,259499,317567,2, false,0.055,190755.2461,1.223769648,0.735090486
John Doe,447,168152,1485741,25, false,0,0,8.835702222,0
John Doe,387,74698,483735,3, false,0.055,246280.6247,6.475876195,3.297017654
John Doe,654,129420,904476,26, false,0.085,86824.47307,6.988687993,0.670873691
John Doe,310,101557,1506376,16, false,0,0,14.8328131,0
John Doe,595,207176,530655,13, true,0.067,63063.68221,2.561372939,0.304396659
John Doe,539,2638,1187874,25, false,0,0,450.2934041,0
John Doe,391,21422,898423,6, false,0.059,199414.7377,41.93926804,9.308875816
John Doe,412,257659,685412,29, false,0.085,63809.52298,2.660151596,0.247651054
John Doe,676,162738,1154559,1, false,0,0,7.094587619,0
John Doe,399,226500,1386057,27, false,0,0,6.119456954,0
John Doe,581,54575,921067,25, false,0.08,86339.94363,16.87708658,1.582042027
John Doe,355,205318,1404618,26, false,0,0,6.841182945,0
John Doe,526,225587,1845682,27, false,0,0,8.181686001,0
John Doe,623,119464,1712520,26, false,0,0,14.3350298,0
John Doe,379,93979,1704333,14, false,0,0,18.13525362,0
John Doe,522,109045,1692965,12, false,0,0,15.52537943,0
John Doe,511,193332,392944,3, false,0.055,174014.5777,2.032482983,0.900081609
John Doe,621,131882,1630475,24, false,0,0,12.36313523,0
John Doe,542,20085,631794,0, false,0.055, Infinity,31.45601195,#VALUE!
John Doe,353,194379,322248,11, true,0.063,42267.26958,1.657833408,0.217447716
John Doe,510,280362,42043,14, true,0.067,4833.511144,0.149959695,0.017240251
John Doe,669,253721,1904699,7, false,0,0,7.507060905,0
John Doe,381,89027,247433,10, false,0.063,35843.34032,2.779302908,0.40261202
John Doe,411,290670,1099304,25, false,0,0,3.781965803,0
John Doe,611,140923,1580152,3, false,0,0,11.21287512,0
John Doe,555,126935,594955,24, false,0.08,56162.81468,4.687083941,0.44245334
John Doe,454,204809,72393,23, true,0.08,6955.831148,0.353465912,0.033962527
John Doe,694,245931,1115296,17, false,0,0,4.534995588,0
John Doe,382,289255,907276,7, false,0.059,163273.5649,3.136595737,0.564462377
John Doe,445,132515,3759,11, true,0.063,498.725402,0.0283666,0.003763539
John Doe,679,209052,1066052,15, false,0,0,5.099458508,0
John Doe,330,282638,1749869,16, false,0,0,6.191202174,0
John Doe,712,35694,1193324,3, false,0,0,33.43206141,0
John Doe,719,275345,1849929,3, false,0,0,6.718585774,0
John Doe,466,199376,827589,11, false,0.063,110441.6395,4.150895795,0.553936479
John Doe,360,69490,534587,2, false,0.055,294512.4453,7.693006188,4.238198953
John Doe,584,208382,1198476,24, false,0,0,5.751341287,0
John Doe,768,178924,1214736,5, false,0,0,6.789117167,0
John Doe,476,158485,331410,17, true,0.067,33716.64903,2.091112724,0.212743471
John Doe,536,230918,1724243,17, false,0,0,7.466906001,0
John Doe,375,296507,750439,14, false,0.067,84935.63294,2.530931816,0.286454057
John Doe,709,81640,520334,1, false,0.055,1057425.665,6.373517883,12.95229869
John Doe,523,12655,1624601,13, false,0,0,128.3762149,0
John Doe,359,103539,1606246,15, false,0,0,15.51343938,0
John Doe,592,232932,725690,5, false,0.059,181090.4449,3.115458589,0.777439102
John Doe,794,196452,950597,10, false,0.063,130735.1617,4.838825769,0.665481449
John Doe,341,140548,486847,17, true,0.067,48835.19736,3.4639198,0.34746277
John Doe,801,76780,1197431,8, false,0,0,15.59561084,0
John Doe,842,31628,172837,16, false,0.067,17845.09818,5.464683192,0.564218356
John Doe,792,156725,312329,2, false,0.055,187608.8991,1.992847344,1.197057898
John Doe,418,121183,562994,7, false,0.059,99328.71136,4.645816657,0.819658792
John Doe,690,23545,34303,30, true,0.085,3176.87848,1.456912296,0.134927946
John Doe,409,108533,1444729,4, false,0,0,13.31142602,0
John Doe,404,122381,1360230,29, false,0,0,11.11471552,0
John Doe,730,43349,1925728,1, false,0,0,44.423816,0
John Doe,588,136073,256829,15, true,0.067,27828.52415,1.887435421,0.204511726
John Doe,547,243232,1371976,29, false,0,0,5.640606499,0
John Doe,695,162661,1071877,22, false,0,0,6.589637344,0
John Doe,483,297892,1410579,29, false,0,0,4.735202691,0
John Doe,645,232050,117572,15, true,0.067,12695.92104,0.506666667,0.054712006
John Doe,792,83315,614047,20, false,0.08,61633.62181,7.370185441,0.73976621
John Doe,599,64467,1259399,13, false,0,0,19.53556083,0
John Doe,382,39062,387751,12, false,0.063,48697.33983,9.92655266,1.246667857
John Doe,708,286548,417068,3, false,0.055,155097.3746,1.455490878,0.54126141
John Doe,638,253310,365122,26, true,0.085,35114.17366,1.441403814,0.138621348
John Doe,425,38637,242362,25, false,0.08,22591.99979,6.272795507,0.584724481
John Doe,451,31443,1895034,8, false,0,0,60.26886747,0
John Doe,808,76531,173008,10, true,0.063,25062.07588,2.260626413,0.327476132
John Doe,716,105785,1570413,19, false,0,0,14.84532779,0
John Doe,464,210428,81837,7, true,0.059,14581.14333,0.38890737,0.069292791
John Doe,711,195016,1253311,8, false,0,0,6.426708578,0
John Doe,766,96439,1074925,5, false,0,0,11.14616493,0
John Doe,678,43520,724659,30, false,0.085,67328.90944,16.65117188,1.547079721
John Doe,334,185096,88454,6, true,0.059,17747.22555,0.477881748,0.095881194
John Doe,786,122521,420949,22, true,0.08,41072.76203,3.435729385,0.335230385
John Doe,343,115753,1957714,30, false,0,0,16.91285755,0
John Doe,698,248563,178030,4, true,0.055,61386.28323,0.71623693,0.246964686
John Doe,383,74686,967672,14, false,0.067,110808.8169,12.95653804,1.483662493
John Doe,490,70512,415635,19, false,0.08,43460.55229,5.894528591,0.616356823
John Doe,623,202504,646479,3, false,0.055,261196.372,3.192425829,1.289833149
John Doe,604,276584,1665698,15, false,0,0,6.022394643,0
John Doe,593,257950,1053388,13, false,0,0,4.083690638,0
John Doe,424,18394,141961,2, false,0.055,117777.4178,7.717788409,6.403034565
John Doe,309,230295,1081800,12, false,0,0,4.697453266,0
John Doe,839,13074,1505813,29, false,0,0,115.1761511,0
John Doe,446,221810,606360,9, false,0.063,94434.1809,2.733690997,0.425743568
John Doe,411,248212,1910354,4, false,0,0,7.69646109,0
John Doe,461,220723,628711,29, true,0.085,58773.03707,2.848416341,0.266275092
John Doe,390,241793,576693,1, false,0.055,709596.2191,2.385069047,2.934726064
John Doe,335,199863,116861,16, true,0.067,12029.54486,0.584705523,0.060188954
John Doe,443,222081,1817689,26, false,0,0,8.184801942,0
John Doe,815,147968,1904265,16, false,0,0,12.86943799,0
